	id	pid	ms_subclass	ms_zoning	lot_area	street	lot_shape	land_contour	utilities	lot_config	land_slope	neighborhood	condition_1	condition_2	bldg_type	house_style	overall_qual	overall_cond	year_built	year_remod/add	roof_style	roof_matl	exterior_1st	exterior_2nd	mas_vnr_type	mas_vnr_area	exter_qual	exter_cond	foundation	bsmtfin_type_1	total_bsmt_sf	heating	heating_qc	central_air	electrical	1st_flr_sf	2nd_flr_sf	low_qual_fin_sf	gr_liv_area	bsmt_full_bath	bsmt_half_bath	full_bath	half_bath	bedroom_abvgr	kitchen_abvgr	kitchen_qual	totrms_abvgrd	functional	fireplaces	garage_type	garage_area	garage_qual	paved_drive	wood_deck_sf	open_porch_sf	enclosed_porch	3ssn_porch	screen_porch	pool_area	misc_val	mo_sold	yr_sold	sale_type	saleprice
62	230	905109170	20	RL	20062	Pave	IR1	Low	AllPub	Inside	Mod	ClearCr	Norm	Norm	1Fam	1Story	7	7	1977	2001	Hip	CompShg	Wd Sdng	Wd Sdng	None	0.0	Gd	Gd	CBlock	5	1420.0	GasA	Gd	Y	SBrkr	1483	0	0	1483	1.0	0.0	1	1	1	1	TA	4	Typ	2	Attchd	690.0	3	Y	496	0	0	0	0	0	0	4	2010	WD 	270000
63	1295	902109160	50	RM	7308	Pave	Reg	Lvl	AllPub	Corner	Gtl	OldTown	Artery	Norm	1Fam	1.5Fin	5	5	1920	1950	Gable	CompShg	WdShing	Wd Shng	None	0.0	Fa	Fa	BrkTil	3	936.0	GasA	Gd	N	FuseA	960	780	0	1740	0.0	0.0	1	0	2	1	Ex	6	Typ	1	Detchd	225.0	2	N	0	0	236	0	0	0	0	6	2008	WD 	122250
64	638	535178120	20	RL	8750	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	5	1955	1955	Gable	CompShg	AsbShng	AsbShng	None	0.0	TA	TA	CBlock	3	1382.0	GasA	Gd	Y	FuseA	1382	0	0	1382	0.0	1.0	1	0	3	1	Gd	6	Typ	0	Attchd	350.0	3	Y	280	0	0	0	0	0	0	7	2009	WD 	153000
65	2278	923202134	20	RL	8402	Pave	Reg	Lvl	AllPub	Inside	Gtl	Mitchel	Feedr	Norm	1Fam	1Story	5	5	2007	2007	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	TA	PConc	5	1120.0	GasA	Ex	Y	SBrkr	1120	0	0	1120	0.0	0.0	1	0	3	1	TA	6	Typ	0	none	0.0	0	Y	0	30	0	0	0	0	0	12	2007	New	147000
66	2202	909252150	70	RL	4000	Pave	Reg	Lvl	AllPub	Inside	Gtl	Crawfor	Norm	Norm	1Fam	2Story	7	8	1930	1995	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	BrkTil	6	531.0	GasA	TA	Y	SBrkr	567	531	0	1098	1.0	0.0	1	0	2	1	TA	5	Typ	1	Detchd	216.0	3	Y	0	0	0	0	0	0	0	6	2007	WD 	148500
67	2833	908188150	160	RM	3363	Pave	Reg	Lvl	AllPub	Inside	Gtl	Edwards	Norm	Norm	TwnhsE	2Story	7	5	2004	2004	Gable	CompShg	VinylSd	VinylSd	Stone	117.0	Gd	TA	PConc	1	976.0	GasA	Ex	Y	SBrkr	976	732	0	1708	0.0	0.0	2	0	3	1	Gd	7	Maj1	0	Detchd	380.0	3	Y	0	40	0	0	0	0	0	4	2006	WD 	130000
68	1707	528150040	20	RL	13615	Pave	IR1	HLS	AllPub	Corner	Mod	NridgHt	Norm	Norm	1Fam	1Story	9	5	2006	2006	Hip	CompShg	MetalSd	MetalSd	Stone	510.0	Ex	TA	PConc	1	1802.0	GasA	Ex	Y	SBrkr	1802	0	0	1802	0.0	0.0	2	1	3	1	Ex	7	Typ	1	Attchd	843.0	3	Y	158	105	0	0	0	0	0	6	2007	WD 	372000
69	2428	528228565	120	RL	3013	Pave	Reg	Lvl	AllPub	Inside	Gtl	Blmngtn	Norm	Norm	TwnhsE	1Story	7	5	2005	2005	Gable	CompShg	VinylSd	VinylSd	BrkFace	145.0	Gd	TA	PConc	6	1362.0	GasA	Ex	Y	SBrkr	1506	0	0	1506	0.0	0.0	2	0	2	1	Gd	6	Typ	1	Attchd	440.0	3	Y	142	20	0	0	0	0	0	4	2006	WD 	213490
70	242	905453080	20	RL	17485	Pave	IR2	Lvl	AllPub	Inside	Gtl	Edwards	Norm	Norm	1Fam	1Story	7	5	2009	2010	Gable	CompShg	VinylSd	VinylSd	Stone	96.0	Gd	TA	PConc	6	1508.0	GasA	Ex	Y	SBrkr	1508	0	0	1508	1.0	0.0	1	0	1	1	Gd	5	Typ	2	Attchd	572.0	3	Y	0	0	0	0	0	0	0	1	2010	Con	308030
71	1564	914453045	20	RL	23730	Pave	IR2	Lvl	AllPub	Inside	Gtl	Mitchel	Norm	Norm	1Fam	1Story	7	5	1996	1997	Gable	CompShg	MetalSd	MetalSd	BrkFace	668.0	Gd	TA	PConc	6	1840.0	GasA	Ex	Y	SBrkr	2032	0	0	2032	1.0	0.0	3	0	3	1	Gd	7	Typ	0	Attchd	786.0	3	Y	0	46	192	0	0	0	0	9	2008	WD 	300000
72	2613	535403150	20	RL	8910	Pave	Reg	Lvl	AllPub	Corner	Gtl	NAmes	Norm	Norm	1Fam	1Story	6	6	1959	1959	Hip	CompShg	BrkFace	BrkFace	None	0.0	TA	TA	CBlock	5	655.0	GasA	Ex	Y	SBrkr	1194	0	0	1194	0.0	1.0	1	0	3	1	TA	6	Typ	1	BuiltIn	539.0	3	Y	0	0	192	0	0	0	0	7	2006	WD 	159500
73	2832	908188140	160	RM	2522	Pave	Reg	Lvl	AllPub	Inside	Gtl	Edwards	Norm	Norm	Twnhs	2Story	7	5	2004	2004	Gable	CompShg	VinylSd	VinylSd	Stone	50.0	Gd	TA	PConc	1	970.0	GasA	Ex	Y	SBrkr	970	739	0	1709	0.0	0.0	2	0	3	1	Gd	7	Maj1	0	Detchd	380.0	3	Y	0	40	0	0	0	0	0	4	2006	WD 	137500
74	2459	528439030	20	RL	8688	Pave	Reg	Lvl	AllPub	Inside	Gtl	Somerst	Norm	Norm	1Fam	1Story	7	5	2005	2005	Gable	CompShg	VinylSd	VinylSd	BrkFace	228.0	Gd	TA	PConc	1	1616.0	GasA	Ex	Y	SBrkr	1616	0	0	1616	0.0	0.0	2	0	3	1	Gd	7	Typ	0	Attchd	834.0	3	Y	208	59	0	0	0	0	0	4	2006	WD 	232000
75	1360	903452025	30	RM	6291	Grvl	IR1	Lvl	AllPub	Inside	Gtl	IDOTRR	RRNe	Norm	1Fam	1Story	6	6	1930	1950	Gable	CompShg	Stucco	Wd Shng	None	0.0	Gd	Gd	BrkTil	1	768.0	GasA	TA	Y	SBrkr	768	0	0	768	0.0	0.0	1	0	1	1	TA	4	Typ	0	Detchd	440.0	3	N	0	0	84	0	0	0	0	7	2008	WD 	93850
76	2723	905200380	30	RL	17529	Pave	Reg	Lvl	AllPub	Inside	Gtl	Sawyer	Norm	Norm	1Fam	1Story	5	5	1924	1950	Gable	CompShg	BrkFace	Wd Sdng	Stone	65.0	TA	TA	BrkTil	1	872.0	GasA	Fa	N	FuseF	872	0	0	872	0.0	0.0	1	0	2	1	Fa	5	Mod	1	Detchd	322.0	2	N	0	0	116	0	0	0	0	4	2006	WD 	105000
77	1350	903235100	30	RM	6324	Pave	IR1	Lvl	AllPub	Inside	Gtl	BrkSide	Feedr	RRNn	1Fam	1Story	4	6	1927	1950	Gable	CompShg	MetalSd	MetalSd	None	0.0	TA	TA	BrkTil	1	520.0	GasA	Fa	N	SBrkr	520	0	0	520	0.0	0.0	1	0	1	1	Fa	4	Typ	0	Detchd	240.0	2	Y	49	0	87	0	0	0	0	5	2008	WD 	68500
78	136	535106190	90	RL	11600	Pave	Reg	Lvl	AllPub	Corner	Gtl	NAmes	Feedr	Norm	Duplex	2Story	5	5	1960	1960	Gable	CompShg	MetalSd	MetalSd	BrkFace	361.0	TA	TA	CBlock	3	1105.0	GasA	TA	Y	FuseA	1105	1169	0	2274	0.0	0.0	2	0	5	2	TA	12	Typ	0	Detchd	480.0	3	Y	0	0	0	0	0	0	0	1	2010	WD 	154300
79	2235	910201050	50	RM	7288	Pave	Reg	Lvl	AllPub	Inside	Gtl	IDOTRR	Artery	Norm	1Fam	1.5Fin	5	7	1925	2003	Gable	CompShg	VinylSd	VinylSd	None	0.0	Gd	Gd	BrkTil	1	936.0	GasA	Ex	Y	SBrkr	936	665	0	1601	0.0	0.0	2	0	3	1	TA	6	Typ	0	none	0.0	0	N	0	0	0	176	0	0	0	9	2007	WD 	129850
80	1993	902301130	70	RM	4571	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	1Fam	2Story	5	7	1910	1950	Gable	CompShg	MetalSd	MetalSd	None	0.0	TA	TA	BrkTil	4	616.0	GasA	Ex	Y	SBrkr	616	616	0	1232	0.0	0.0	1	0	3	1	TA	6	Typ	0	Detchd	480.0	2	Y	280	0	143	0	0	0	0	6	2007	WD 	114000
81	367	527214050	20	RL	17423	Pave	IR1	Lvl	AllPub	CulDSac	Gtl	StoneBr	Norm	Norm	1Fam	1Story	9	5	2008	2009	Hip	CompShg	VinylSd	VinylSd	Stone	748.0	Ex	TA	PConc	6	2216.0	GasA	Ex	Y	SBrkr	2234	0	0	2234	1.0	0.0	2	0	1	1	Ex	9	Typ	1	Attchd	1166.0	3	Y	0	60	0	0	0	0	0	7	2009	New	501837
82	1309	902300215	50	RM	12665	Pave	IR1	Lvl	AllPub	Inside	Gtl	OldTown	Artery	Norm	1Fam	1.5Fin	5	8	1915	1950	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	BrkTil	1	876.0	GasA	Gd	Y	SBrkr	876	540	0	1416	0.0	0.0	1	1	4	1	TA	7	Typ	1	Detchd	720.0	3	Y	418	0	194	0	0	0	0	6	2008	WD 	153900
83	402	527425110	20	RL	9000	Pave	Reg	Lvl	AllPub	FR2	Gtl	NAmes	Norm	Norm	1Fam	1Story	4	7	1971	2006	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	Gd	CBlock	5	864.0	GasA	Gd	Y	SBrkr	864	0	0	864	0.0	0.0	1	0	3	1	TA	5	Typ	0	Detchd	576.0	3	Y	200	0	0	0	0	0	0	7	2009	WD 	130000
84	1592	923203140	120	RM	4500	Pave	Reg	Lvl	AllPub	FR2	Gtl	Mitchel	Norm	Norm	TwnhsE	1Story	6	5	1997	1997	Hip	CompShg	VinylSd	VinylSd	BrkFace	197.0	TA	TA	PConc	6	1189.0	GasA	Ex	Y	SBrkr	1189	0	0	1189	1.0	0.0	2	0	2	1	TA	4	Typ	0	Attchd	392.0	3	Y	0	122	0	0	0	0	0	4	2008	WD 	160500
85	2409	528186110	120	RL	6373	Pave	Reg	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	TwnhsE	1Story	9	5	2006	2006	Hip	CompShg	MetalSd	MetalSd	BrkFace	572.0	Ex	TA	PConc	6	1666.0	GasA	Ex	Y	SBrkr	1666	0	0	1666	1.0	0.0	2	0	2	1	Gd	6	Typ	1	Attchd	575.0	3	Y	228	75	0	0	0	0	0	6	2006	New	310090
87	1940	535327200	20	RL	13300	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	7	1956	2000	Hip	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	CBlock	3	928.0	GasA	TA	Y	SBrkr	928	0	0	928	0.0	0.0	1	0	2	1	TA	4	Typ	0	Attchd	252.0	3	Y	261	0	156	0	0	0	0	6	2007	WD 	132000
88	588	534129370	20	RL	9600	Pave	Reg	Lvl	AllPub	Inside	Gtl	NWAmes	Feedr	Norm	1Fam	1Story	5	5	1969	1969	Gable	CompShg	HdBoard	HdBoard	BrkFace	128.0	TA	TA	CBlock	5	1288.0	GasA	TA	Y	SBrkr	1336	0	0	1336	0.0	1.0	2	0	3	1	TA	6	Typ	1	Attchd	502.0	3	Y	312	11	0	0	0	0	650	8	2009	WD 	163000
89	96	533210060	160	FV	3215	Pave	Reg	Lvl	AllPub	Inside	Gtl	Somerst	Norm	Norm	TwnhsE	2Story	7	5	2004	2004	Gable	CompShg	MetalSd	MetalSd	BrkFace	120.0	Gd	TA	PConc	6	600.0	GasA	Ex	Y	SBrkr	600	600	0	1200	0.0	0.0	2	1	2	1	Gd	4	Typ	0	Detchd	480.0	3	Y	0	172	0	0	0	0	0	4	2010	ConLD	155000
90	1187	534127210	80	RL	11104	Pave	IR1	Lvl	AllPub	Inside	Gtl	NWAmes	Norm	Norm	1Fam	SLvl	6	6	1969	1969	Gable	CompShg	MetalSd	MetalSd	None	0.0	TA	TA	CBlock	6	1427.0	GasA	Gd	Y	SBrkr	1427	0	0	1427	0.0	1.0	2	0	4	1	TA	7	Typ	0	Attchd	516.0	3	Y	0	0	0	0	216	0	0	5	2008	WD 	183000
91	2154	907280090	60	RL	15295	Pave	IR3	Lvl	AllPub	Corner	Gtl	CollgCr	Norm	Norm	1Fam	2Story	7	5	1996	2002	Gable	CompShg	VinylSd	VinylSd	BrkFace	254.0	Gd	TA	PConc	6	860.0	GasA	Ex	Y	SBrkr	1212	780	0	1992	1.0	0.0	2	1	3	1	Gd	7	Min2	2	Attchd	608.0	3	Y	225	32	0	0	0	0	0	6	2007	WD 	211000
92	550	531452260	60	RL	9109	Pave	Reg	Lvl	AllPub	Inside	Gtl	SawyerW	RRAe	Norm	1Fam	2Story	7	5	1994	1994	Gable	CompShg	VinylSd	VinylSd	None	0.0	Gd	TA	PConc	2	754.0	GasA	Ex	Y	SBrkr	754	786	0	1540	1.0	0.0	2	1	3	1	Gd	6	Typ	0	Attchd	495.0	3	Y	140	32	0	0	0	0	0	10	2009	WD 	184000
93	811	906226100	90	RL	7018	Pave	Reg	Bnk	AllPub	Inside	Gtl	SawyerW	Norm	Norm	Duplex	1Story	5	5	1979	1979	Gable	CompShg	HdBoard	HdBoard	None	0.0	TA	TA	Slab	0	0.0	GasA	TA	Y	SBrkr	1535	0	0	1535	0.0	0.0	2	0	4	2	TA	8	Typ	0	Attchd	400.0	3	Y	0	0	0	0	0	0	0	6	2009	WD 	118858
94	124	534403410	80	RL	14112	Pave	IR1	Lvl	AllPub	Corner	Gtl	NAmes	Norm	Norm	1Fam	SLvl	5	7	1964	1964	Hip	CompShg	Wd Sdng	HdBoard	BrkFace	86.0	TA	TA	PConc	6	1152.0	GasA	TA	Y	SBrkr	1152	0	0	1152	1.0	0.0	1	0	3	1	TA	6	Typ	1	Attchd	484.0	3	Y	227	0	0	0	0	0	0	4	2010	WD 	180500
95	1836	533206060	120	FV	3523	Pave	IR1	Lvl	AllPub	Inside	Gtl	Somerst	Norm	Norm	TwnhsE	1Story	8	5	2006	2007	Gable	CompShg	VinylSd	VinylSd	Stone	30.0	Gd	TA	PConc	6	1141.0	GasA	Ex	Y	SBrkr	1151	0	0	1151	1.0	0.0	2	0	2	1	Gd	5	Typ	0	Attchd	484.0	3	Y	0	60	0	0	0	0	0	2	2007	New	166000
96	779	905200350	80	RL	15312	Pave	Reg	Lvl	AllPub	Inside	Gtl	Sawyer	Norm	Norm	1Fam	SLvl	6	5	1960	1960	Hip	CompShg	Wd Sdng	Wd Sdng	BrkFace	54.0	TA	TA	CBlock	4	1138.0	GasA	Ex	Y	SBrkr	1138	0	0	1138	0.0	1.0	1	0	3	1	TA	6	Typ	1	Attchd	480.0	3	Y	0	0	0	0	140	0	0	3	2009	COD	148000
97	1886	534276180	20	RL	7450	Pave	IR1	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	5	1956	1956	Hip	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	CBlock	3	894.0	GasA	Gd	Y	SBrkr	1074	0	0	1074	0.0	0.0	1	0	2	1	Gd	6	Min1	1	Detchd	396.0	3	Y	0	72	0	0	0	0	0	1	2007	WD 	124000
98	1724	528186090	120	RL	7313	Pave	Reg	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	TwnhsE	1Story	9	5	2005	2005	Hip	CompShg	MetalSd	MetalSd	BrkFace	246.0	Ex	TA	PConc	6	1561.0	GasA	Ex	Y	SBrkr	1561	0	0	1561	1.0	0.0	2	0	2	1	Ex	6	Typ	1	Attchd	556.0	3	Y	203	47	0	0	0	0	0	8	2007	WD 	277500
99	2450	528358030	60	RL	10019	Pave	IR1	Lvl	AllPub	Inside	Gtl	NoRidge	Norm	Norm	1Fam	2Story	8	5	1995	1995	Hip	CompShg	VinylSd	VinylSd	BrkFace	397.0	Gd	TA	PConc	5	1342.0	GasA	Ex	Y	SBrkr	1358	1368	0	2726	0.0	0.0	2	1	4	1	Gd	9	Typ	1	Attchd	725.0	3	Y	307	169	168	0	0	0	0	6	2006	WD 	350000
100	1013	527214030	20	RL	15401	Pave	IR1	HLS	AllPub	CulDSac	Gtl	StoneBr	Norm	Norm	1Fam	1Story	9	5	2004	2004	Hip	CompShg	VinylSd	VinylSd	BrkFace	296.0	Ex	TA	PConc	6	1884.0	GasA	Ex	Y	SBrkr	1884	0	0	1884	1.0	0.0	2	0	2	1	Ex	7	Typ	1	Attchd	670.0	3	Y	214	76	0	0	0	0	0	9	2008	WD 	387000
101	2084	905476170	30	RL	9098	Pave	IR1	Lvl	AllPub	Inside	Gtl	Edwards	Norm	Norm	1Fam	1Story	4	7	1920	2002	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	BrkTil	5	528.0	GasA	Ex	Y	SBrkr	605	0	0	605	1.0	0.0	1	0	2	1	TA	5	Typ	0	none	0.0	0	N	0	0	144	0	0	0	0	7	2007	WD 	86000
102	1184	533350120	20	RL	16280	Pave	Reg	Lvl	AllPub	Inside	Gtl	Veenker	Norm	Norm	1Fam	1Story	8	9	1976	2007	Gable	CompShg	VinylSd	VinylSd	None	0.0	Ex	Ex	CBlock	6	1426.0	GasA	Ex	Y	SBrkr	1671	0	0	1671	1.0	0.0	3	0	3	1	Ex	6	Typ	1	Attchd	550.0	3	Y	280	90	0	0	0	0	0	5	2008	WD 	290000
103	728	902477130	30	C (all)	9392	Pave	Reg	Lvl	AllPub	Corner	Gtl	IDOTRR	Norm	Norm	1Fam	1Story	3	3	1900	1950	Mansard	CompShg	AsbShng	AsbShng	None	0.0	TA	Fa	CBlock	1	245.0	GasA	TA	N	SBrkr	797	0	0	797	0.0	0.0	1	0	2	1	TA	5	Typ	0	none	0.0	0	N	0	36	94	0	0	0	0	9	2009	WD 	44000
104	950	914474070	60	RL	12209	Pave	IR1	Lvl	AllPub	CulDSac	Gtl	Mitchel	Norm	Norm	1Fam	2Story	6	5	2001	2002	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	TA	PConc	5	804.0	GasA	Ex	Y	SBrkr	804	1157	0	1961	1.0	0.0	2	1	3	1	Gd	7	Typ	1	BuiltIn	560.0	3	Y	125	192	0	0	0	0	0	6	2009	WD 	215000
105	2524	534125210	190	RL	13110	Pave	IR1	Lvl	AllPub	Corner	Gtl	NWAmes	RRAn	Feedr	2fmCon	1Story	5	6	1972	1972	Gable	CompShg	Plywood	Plywood	BrkFace	144.0	TA	TA	CBlock	6	1153.0	GasA	Ex	Y	SBrkr	1193	0	0	1193	1.0	0.0	2	0	2	1	TA	6	Typ	0	Attchd	501.0	3	Y	140	153	0	0	0	0	0	7	2006	WD 	146500
106	2513	533223080	160	FV	2651	Pave	Reg	Lvl	AllPub	FR2	Gtl	Somerst	Norm	Norm	Twnhs	2Story	7	5	2000	2000	Gable	CompShg	MetalSd	MetalSd	None	0.0	Gd	TA	PConc	6	673.0	GasA	Ex	Y	SBrkr	673	709	0	1382	1.0	0.0	2	1	3	1	Gd	6	Typ	0	Detchd	490.0	3	Y	153	50	0	0	0	0	0	4	2006	WD 	165000
107	2028	903427040	50	RM	8520	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Artery	Norm	1Fam	1.5Fin	6	7	1916	1950	Gable	CompShg	Stucco	Stucco	None	0.0	TA	Gd	BrkTil	3	714.0	GasW	TA	N	SBrkr	1664	862	0	2526	0.0	0.0	2	0	5	1	Gd	10	Typ	1	Detchd	216.0	3	Y	88	15	0	0	0	0	0	8	2007	CWD	136000
108	2309	526303060	20	RL	39384	Pave	IR1	Low	AllPub	CulDSac	Sev	NAmes	Norm	Norm	1Fam	1Story	6	6	1957	1957	Gable	CompShg	Wd Sdng	Wd Sdng	Stone	902.0	TA	TA	CBlock	5	1705.0	GasA	Ex	Y	SBrkr	1390	0	0	1390	1.0	0.0	1	1	1	1	Ex	4	Min1	2	Attchd	550.0	3	Y	0	189	0	0	0	0	0	10	2006	WD 	252000
109	51	528188120	160	RL	2628	Pave	Reg	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	Twnhs	2Story	7	5	2003	2003	Gable	CompShg	VinylSd	Wd Shng	Stone	106.0	Gd	TA	PConc	1	764.0	GasA	Ex	Y	SBrkr	764	862	0	1626	0.0	0.0	2	1	2	1	Gd	6	Typ	0	BuiltIn	474.0	3	Y	0	27	0	0	0	0	0	6	2010	WD 	175500
110	699	902106010	70	RM	6406	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	1Fam	2Story	5	6	1939	1950	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	BrkTil	5	690.0	GasA	TA	Y	FuseA	868	690	0	1558	0.0	0.0	1	1	3	1	TA	7	Typ	1	Detchd	400.0	3	Y	0	36	0	0	182	0	0	10	2009	WD 	150000
111	1881	534252110	20	RL	12342	Pave	IR1	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	5	1960	1978	Hip	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	CBlock	1	978.0	GasA	TA	Y	SBrkr	1422	0	0	1422	0.0	0.0	1	0	3	1	TA	6	Min1	1	Attchd	286.0	3	Y	0	0	36	0	0	0	600	8	2007	WD 	139900
112	1345	903232090	50	RM	6240	Pave	Reg	Lvl	AllPub	Inside	Gtl	BrkSide	Norm	Norm	1Fam	1.5Fin	5	7	1930	1992	Gable	CompShg	MetalSd	MetalSd	None	0.0	TA	TA	PConc	1	1078.0	GasA	TA	Y	SBrkr	1128	445	0	1573	0.0	0.0	2	0	3	1	TA	8	Typ	1	Detchd	360.0	3	P	0	0	0	0	0	0	0	6	2008	WD 	162900
113	166	535457010	20	RL	10000	Pave	IR1	Lvl	AllPub	Corner	Gtl	NAmes	Norm	Norm	1Fam	1Story	6	6	1962	1962	Hip	CompShg	Wd Sdng	Wd Sdng	BrkFace	261.0	TA	TA	CBlock	1	1116.0	GasA	TA	Y	SBrkr	1116	0	0	1116	0.0	0.0	1	1	3	1	TA	5	Typ	0	Attchd	440.0	3	Y	0	0	0	0	385	0	0	2	2010	WD 	160000
114	781	905228050	20	RL	9000	Pave	Reg	Lvl	AllPub	Corner	Gtl	Sawyer	Norm	Norm	1Fam	1Story	2	2	1947	1950	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	Slab	0	0.0	GasA	Fa	N	SBrkr	660	0	0	660	0.0	0.0	1	0	2	1	Fa	5	Min2	0	none	0.0	0	N	0	0	100	0	0	0	0	6	2009	WD 	63900
115	379	527354200	20	RL	11088	Pave	Reg	Lvl	AllPub	Inside	Gtl	NWAmes	Norm	Norm	1Fam	1Story	6	5	1978	1998	Gable	CompShg	HdBoard	HdBoard	BrkFace	144.0	TA	TA	PConc	5	1140.0	GasA	Gd	Y	SBrkr	1707	0	0	1707	0.0	0.0	2	0	3	1	TA	7	Typ	1	Attchd	479.0	3	Y	0	0	0	0	0	0	0	5	2009	WD 	184000
116	2818	908102320	20	RL	17755	Pave	Reg	Lvl	AllPub	Inside	Gtl	Edwards	Norm	Norm	1Fam	1Story	5	4	1959	1959	Gable	CompShg	HdBoard	Plywood	BrkFace	132.0	TA	TA	CBlock	4	1466.0	GasA	TA	Y	SBrkr	1466	0	0	1466	0.0	0.0	1	1	3	1	Fa	6	Typ	2	Attchd	528.0	3	Y	0	140	0	0	100	0	0	11	2006	WD 	149900
117	1168	533215020	120	FV	4765	Pave	IR1	Lvl	AllPub	Inside	Gtl	Somerst	Norm	Norm	TwnhsE	1Story	9	5	2000	2000	Hip	CompShg	MetalSd	MetalSd	BrkFace	260.0	Gd	TA	PConc	6	1614.0	GasA	Ex	Y	SBrkr	1638	0	0	1638	1.0	0.0	2	0	2	1	Ex	5	Typ	1	Attchd	495.0	3	Y	230	68	0	0	0	0	0	7	2008	WD 	300000
118	1396	905226110	190	RL	10532	Pave	Reg	Lvl	AllPub	Corner	Gtl	ClearCr	Norm	Norm	1Fam	1Story	5	3	1960	1960	Flat	Tar&Grv	Plywood	Plywood	Stone	275.0	TA	TA	CBlock	3	988.0	GasA	Gd	Y	SBrkr	1721	0	0	1721	1.0	0.0	2	0	3	1	TA	7	Mod	2	Basment	626.0	3	Y	50	84	0	0	0	0	0	12	2008	WD 	145000
119	838	907130100	60	RL	15426	Pave	IR1	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	1Fam	2Story	6	5	1997	1997	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	TA	PConc	6	928.0	GasA	Ex	Y	SBrkr	928	836	0	1764	1.0	0.0	2	1	3	1	Gd	7	Typ	0	Attchd	470.0	3	Y	276	99	0	0	0	0	0	8	2009	WD 	231500
120	1492	908127120	30	RL	13907	Pave	Reg	Lvl	AllPub	Inside	Gtl	Edwards	Norm	Norm	1Fam	1Story	5	6	1940	1969	Gable	CompShg	WdShing	Wd Shng	None	0.0	TA	TA	CBlock	4	996.0	GasA	Ex	Y	SBrkr	996	0	0	996	1.0	0.0	1	0	3	1	TA	6	Typ	1	none	0.0	0	Y	144	0	0	0	0	0	0	7	2008	WD 	108000
121	637	535178040	20	RL	8750	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	5	1956	1956	Gable	CompShg	BrkFace	BrkFace	None	0.0	TA	TA	CBlock	3	1202.0	GasA	TA	Y	SBrkr	1202	0	0	1202	0.0	1.0	1	0	3	1	TA	6	Typ	0	Attchd	304.0	3	Y	0	35	120	0	0	0	0	11	2009	COD	120000
122	1826	532377140	20	RL	9945	Pave	IR1	Lvl	AllPub	Inside	Gtl	Sawyer	Norm	Norm	1Fam	1Story	5	5	1961	1961	Hip	CompShg	Wd Sdng	Wd Sdng	BrkFace	57.0	TA	TA	CBlock	3	988.0	GasA	TA	Y	SBrkr	988	0	0	988	1.0	0.0	1	0	3	1	TA	5	Typ	0	Detchd	572.0	3	Y	0	0	0	0	0	0	0	10	2007	WD 	128500
123	173	902106140	30	RM	8960	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Artery	Norm	1Fam	1Story	5	6	1927	1950	Gable	CompShg	WdShing	Wd Shng	None	0.0	TA	TA	CBlock	1	1008.0	GasA	Gd	Y	FuseA	1028	0	0	1028	0.0	0.0	1	0	2	1	TA	5	Typ	1	Detchd	360.0	3	Y	0	0	130	0	0	0	0	3	2010	WD 	115000
124	715	902301080	50	RM	3500	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	1Fam	1.5Fin	5	7	1947	1950	Gable	CompShg	AsbShng	AsbShng	None	0.0	TA	TA	CBlock	2	720.0	GasA	TA	Y	SBrkr	720	564	0	1284	0.0	0.0	1	1	2	1	TA	5	Typ	0	Detchd	240.0	3	Y	0	35	0	0	0	0	0	4	2009	WD 	110000
