	id	lot_area	mas_vnr_area	total_bsmt_sf	1st_flr_sf	2nd_flr_sf	gr_liv_area	bsmt_full_bath	full_bath	half_bath	totrms_abvgrd	fireplaces	garage_area	wood_deck_sf	open_porch_sf	age	years_reno	overall_qual_10	overall_qual_2	overall_qual_3	overall_qual_4	overall_qual_5	overall_qual_6	overall_qual_7	overall_qual_8	overall_qual_9	bldg_type_2fmCon	bldg_type_Duplex	bldg_type_Twnhs	bldg_type_TwnhsE	bsmtfin_type_1_1	bsmtfin_type_1_2	bsmtfin_type_1_3	bsmtfin_type_1_4	bsmtfin_type_1_5	bsmtfin_type_1_6	paved_drive_P	paved_drive_Y	kitchen_qual_Fa	kitchen_qual_Gd	kitchen_qual_TA	exter_qual_Fa	exter_qual_Gd	exter_qual_TA	garage_qual_1	garage_qual_2	garage_qual_3	garage_qual_4	garage_qual_5	gr_liv_area*total_basement_sf	age*years_reno	gr_liv_area**2
456	873	8750	209.0	1417	1417	0	1417	1	2	0	7	1	511	60	0	12	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2007889	2007889	2007889
457	1918	6860	54.0	1008	1008	0	1008	1	1	0	6	0	308	0	0	51	51	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1016064	1016064	1016064
458	2764	10041	0.0	908	927	988	1915	1	2	1	8	1	506	120	150	14	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1738820	1738820	3667225
459	2184	6400	0.0	960	960	0	960	1	1	0	4	0	392	144	0	48	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	921600	921600	921600
460	934	1488	0.0	561	561	668	1229	1	1	1	5	1	462	176	0	29	17	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	689469	689469	1510441
461	1920	8176	0.0	1056	1056	0	1056	1	1	0	6	0	308	0	0	49	15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1115136	1115136	1115136
462	2631	7590	266.0	660	660	688	1348	0	1	1	6	1	453	188	108	40	40	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	889680	889680	1817104
463	1768	21535	1170.0	2444	2444	1872	4316	0	3	1	10	2	832	382	50	13	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	10548304	10548304	18627856
464	2040	4800	0.0	1196	1196	0	1196	1	1	0	5	0	440	0	0	91	17	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1430416	1430416	1430416
465	1749	11796	0.0	847	847	1112	1959	0	2	1	8	1	434	100	48	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1659273	1659273	3837681
466	834	16698	0.0	1449	944	815	1759	1	2	1	7	1	525	150	193	17	16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2548791	2548791	3094081
467	1457	10400	227.0	1257	1290	871	2161	0	2	1	8	1	570	0	84	7	7	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2716377	2716377	4669921
468	79	7175	0.0	744	752	0	752	1	1	0	4	0	264	353	0	26	26	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	559488	559488	565504
469	2302	8314	0.0	816	816	0	816	0	1	0	5	0	264	168	0	25	25	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	665856	665856	665856
470	1817	9180	0.0	840	884	0	884	1	1	0	5	0	504	240	0	24	24	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	742560	742560	781456
471	2755	11210	240.0	1614	1614	0	1614	0	2	0	7	0	865	144	59	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2604996	2604996	2604996
472	359	8803	0.0	707	707	809	1516	1	2	1	7	1	409	0	46	15	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1071812	1071812	2298256
473	2059	8665	89.0	876	897	0	897	0	1	0	5	0	264	0	0	39	39	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	785772	785772	804609
474	2092	13474	246.0	700	1122	1121	2243	1	2	1	8	1	746	127	44	17	16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1570100	1570100	5031049
475	2516	7180	0.0	1568	1568	0	1568	0	2	0	6	1	564	0	266	5	4	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2458624	2458624	2458624
476	150	10950	0.0	864	1064	0	1064	0	1	0	4	0	318	0	0	58	58	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	919296	919296	1132096
477	1656	10793	263.0	780	780	840	1620	0	2	1	7	0	462	208	0	38	38	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1263600	1263600	2624400
478	83	9800	0.0	816	1012	0	1012	0	1	0	5	0	429	121	0	90	60	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	825792	825792	1024144
479	2411	10237	0.0	1316	1316	0	1316	0	2	0	6	1	397	100	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1731856	1731856	1731856
480	795	11500	0.0	0	845	0	845	0	1	0	5	0	290	186	0	52	52	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	714025
481	2312	13006	285.0	964	993	1243	2236	0	2	1	8	1	642	0	0	9	9	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	2155504	2155504	4999696
482	2917	1533	0.0	630	630	0	630	1	1	0	3	0	0	0	0	36	36	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	396900	396900	396900
483	1624	7875	0.0	691	691	862	1553	0	2	1	6	0	420	0	44	11	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1073123	1073123	2411809
484	2215	12168	0.0	965	1940	1254	3194	0	2	1	10	2	380	0	0	73	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	3082210	3082210	10201636
485	1211	9200	0.0	1136	1136	0	1136	1	1	0	5	1	384	426	0	43	43	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1290496	1290496	1290496
486	1485	4438	169.0	848	848	0	848	1	1	0	4	1	420	140	0	4	4	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	719104	719104	719104
487	1024	13068	621.0	1211	1211	0	1211	1	2	0	6	1	461	0	0	32	32	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1466521	1466521	1466521
488	570	4217	252.0	1145	1256	0	1256	1	1	1	5	1	641	0	169	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1438120	1438120	1577536
489	2874	7000	0.0	861	861	424	1285	0	1	0	6	0	506	96	0	80	56	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1106385	1106385	1651225
490	700	6600	0.0	994	1378	994	2372	0	2	0	11	0	432	0	287	117	44	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2357768	2357768	5626384
491	2756	8990	0.0	1498	1498	0	1498	0	2	0	5	0	675	351	33	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2244004	2244004	2244004
492	2022	7755	0.0	1100	1100	1164	2264	0	2	1	8	0	408	0	152	89	12	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2490400	2490400	5125696
493	583	10382	240.0	1107	1107	983	2090	1	2	1	7	2	484	235	204	36	36	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2313630	2313630	4368100
494	2392	11924	286.0	1175	1182	1142	2324	1	3	0	11	2	736	147	21	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	2730700	2730700	5400976
495	2424	3072	18.0	1375	1414	0	1414	0	2	0	6	1	398	144	20	2	2	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1944250	1944250	1999396
496	212	9900	0.0	1212	1212	180	1392	1	1	0	6	0	0	0	0	95	60	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1687104	1687104	1937664
497	736	6000	0.0	884	884	464	1348	1	1	0	5	1	216	0	0	84	12	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1191632	1191632	1817104
498	1610	11075	232.0	784	1168	800	1968	0	2	1	7	1	530	305	189	39	39	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1542912	1542912	3873024
499	890	10682	0.0	1014	1149	0	1149	1	1	0	7	0	544	0	240	49	38	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1165086	1165086	1320201
500	467	12589	0.0	742	742	742	1484	0	2	1	8	1	390	36	24	4	4	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1101128	1101128	2202256
501	578	9600	200.0	392	1487	1012	2499	0	2	1	5	1	527	0	64	33	33	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	979608	979608	6245001
502	1747	16219	0.0	835	1119	0	1119	1	2	0	5	0	437	100	24	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	934365	934365	1252161
503	1149	7892	0.0	1199	1199	0	1199	0	2	0	5	0	530	0	63	15	15	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1437601	1437601	1437601
504	2758	13377	0.0	1836	1846	0	1846	1	2	0	7	1	495	0	32	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	3389256	3389256	3407716
505	857	7000	90.0	864	864	0	864	1	1	0	6	0	336	0	0	31	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	746496	746496	746496
506	2219	10570	0.0	853	1549	1178	2727	0	2	1	10	2	440	0	74	75	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2326131	2326131	7436529
507	733	8854	0.0	952	952	0	952	0	1	0	4	1	192	0	98	93	59	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	906304	906304	906304
508	2909	2665	0.0	264	616	688	1304	0	1	1	5	1	336	141	0	29	29	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	344256	344256	1700416
509	1798	9000	0.0	1088	1088	871	1959	0	2	1	8	1	1025	208	46	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2131392	2131392	3837681
510	235	18600	0.0	972	1052	558	1610	0	2	0	8	1	480	0	0	72	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1564920	1564920	2592100
511	2366	2160	200.0	765	765	600	1365	0	1	1	7	1	440	0	36	33	33	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1044225	1044225	1863225
512	1027	9743	0.0	720	720	588	1308	0	1	1	7	0	484	0	0	39	39	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	941760	941760	1710864
513	1195	8125	0.0	912	925	0	925	1	1	0	5	0	576	233	0	43	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	843600	843600	855625
514	1303	7311	0.0	407	407	0	407	0	1	0	3	0	297	76	0	62	58	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	165649	165649	165649
515	148	10032	432.0	1244	1580	0	1580	1	1	1	6	2	440	0	28	51	51	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1965520	1965520	2496400
516	608	10500	144.0	1292	1292	0	1292	1	1	1	6	2	520	0	32	45	45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1669264	1669264	1669264
517	2515	8314	0.0	569	854	840	1694	0	2	1	6	1	434	0	382	9	8	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	963886	963886	2869636
518	821	10226	270.0	1622	1630	0	1630	1	2	0	8	1	860	172	42	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	2643860	2643860	2656900
519	2500	16059	284.0	1288	1301	1116	2417	0	2	1	9	1	462	127	82	15	14	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	3113096	3113096	5841889
520	745	6120	0.0	960	995	0	995	0	1	0	5	0	264	0	15	84	10	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	955200	955200	990025
521	741	6120	0.0	927	1067	472	1539	0	1	1	5	0	576	112	0	73	59	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1426653	1426653	2368521
522	1611	56600	0.0	686	1150	686	1836	0	2	0	7	0	288	0	0	108	58	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1259496	1259496	3370896
523	2532	9750	0.0	980	980	0	980	0	2	0	6	0	384	68	0	39	39	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	960400	960400	960400
524	1081	3940	143.0	1415	1455	0	1455	1	2	0	6	1	644	156	20	5	5	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2058825	2058825	2117025
525	1692	13641	456.0	1934	1943	713	2656	1	2	1	8	1	1040	268	58	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	5136704	5136704	7054336
526	2520	3640	0.0	1036	1036	0	1036	1	1	0	4	1	484	133	108	26	26	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1073296	1073296	1073296
527	276	9825	0.0	0	1664	0	1664	0	2	0	8	0	0	0	0	45	45	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	2768896
528	1992	9600	0.0	702	842	630	1472	0	1	0	6	0	250	0	0	82	13	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1033344	1033344	2166784
529	663	5400	0.0	416	599	0	599	1	1	0	4	0	0	0	81	69	59	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	249184	249184	358801
530	418	2104	0.0	836	836	0	836	0	1	0	5	0	345	150	20	33	33	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	698896	698896	698896
531	1733	9729	0.0	698	698	1048	1746	1	2	1	6	1	350	0	34	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1218708	1218708	3048516
532	2359	10000	176.0	1103	1103	0	1103	0	2	0	6	0	462	295	84	32	32	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1216609	1216609	1216609
533	253	7360	80.0	1222	1222	0	1222	0	2	0	6	0	615	0	54	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1493284	1493284	1493284
534	1518	8400	0.0	720	1052	720	2192	0	2	1	8	1	240	262	24	69	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1578240	1578240	4804864
535	2035	9000	0.0	780	780	595	1375	0	1	1	6	1	544	0	162	70	57	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1072500	1072500	1890625
536	2919	1526	0.0	546	546	546	1092	0	1	1	5	0	0	0	34	36	36	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	596232	596232	1192464
537	1540	12392	0.0	832	1218	943	2161	1	2	1	8	2	506	0	96	58	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1797952	1797952	4669921
538	2120	14217	0.0	1022	1022	0	1022	0	1	0	6	0	747	0	0	13	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1044484	1044484	1044484
539	1674	4113	0.0	1337	1337	0	1337	0	2	0	5	1	511	136	68	6	6	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1787569	1787569	1787569
540	256	8816	80.0	1010	1052	0	1052	1	1	0	6	0	440	0	0	39	39	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1062520	1062520	1106704
541	2361	9353	0.0	864	864	0	864	0	1	0	5	0	280	0	0	36	36	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	746496	746496	746496
542	978	1477	0.0	630	630	0	630	1	1	0	3	0	286	0	0	39	39	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	396900	396900	396900
543	2280	6710	134.0	920	936	0	936	2	0	1	3	0	460	0	40	11	10	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	861120	861120	876096
544	2095	11287	340.0	807	1175	807	1982	0	2	1	7	1	575	0	84	18	18	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1599474	1599474	3928324
545	1709	12099	388.0	1136	1136	1332	2468	1	2	1	10	1	872	184	154	3	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2803648	2803648	6091024
546	2801	9750	0.0	1108	1108	989	2097	1	2	1	8	1	583	253	170	8	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	2323476	2323476	4397409
547	1246	11556	52.0	720	882	0	882	1	1	0	4	0	240	0	0	56	56	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	635040	635040	777924
548	2373	1680	297.0	483	483	504	987	0	1	1	5	1	288	0	0	34	34	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	476721	476721	974169
549	1055	12704	302.0	1582	1582	0	1582	1	2	0	7	0	905	209	95	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2502724	2502724	2502724
550	2017	6120	0.0	756	903	378	1281	1	1	0	6	0	379	25	0	81	57	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	968436	968436	1640961
551	1099	9660	1290.0	1173	1182	1017	2199	0	2	1	9	1	516	0	131	11	11	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2579427	2579427	4835601
552	1344	6120	0.0	0	808	0	808	0	1	0	6	0	164	0	48	63	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	652864
553	835	28698	0.0	1013	1160	966	2126	0	2	1	7	0	538	486	0	42	42	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2153638	2153638	4519876
554	1117	12274	256.0	1417	1428	0	1428	0	2	0	6	0	554	0	60	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	2023476	2023476	2039184
555	2043	4388	0.0	672	840	0	840	0	1	0	5	1	0	0	0	77	57	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	564480	564480	705600
556	2085	3869	149.0	1038	1038	0	1038	0	2	0	5	0	264	0	105	23	23	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1077444	1077444	1077444
557	410	2308	0.0	804	804	744	1548	0	2	1	7	1	440	108	0	33	33	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1244592	1244592	2396304
558	2650	4400	0.0	648	734	384	1118	0	1	0	6	0	440	0	0	86	56	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	724464	724464	1249924
559	2867	14210	0.0	697	1104	697	1801	0	1	1	8	1	365	0	90	76	47	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1255297	1255297	3243601
560	1668	9758	0.0	950	950	0	950	0	1	0	5	0	280	0	0	36	36	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	902500	902500	902500
561	1161	4017	0.0	625	625	625	1250	0	2	1	5	0	625	0	54	2	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	781250	781250	1562500
562	2122	11249	0.0	1200	1200	0	1200	1	2	0	6	0	521	0	26	12	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1440000	1440000	1440000
563	2539	9600	140.0	1141	1141	0	1141	1	1	0	6	0	568	0	78	39	39	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1301881	1301881	1301881
564	1047	4043	0.0	1069	1069	0	1069	0	2	0	4	0	440	0	55	31	31	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1142761	1142761	1142761
565	1445	9200	0.0	938	938	0	938	1	1	0	5	0	308	145	0	33	28	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	879844	879844	879844
566	541	13072	0.0	1114	1114	0	1114	0	1	1	6	0	0	0	39	5	5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1240996	1240996	1240996
567	569	3830	280.0	1726	1726	0	1726	0	2	1	6	1	561	0	254	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2979076	2979076	2979076
568	1276	7227	0.0	832	832	0	832	0	1	0	4	0	528	0	0	54	54	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	692224	692224	692224
569	918	7155	0.0	600	628	600	1228	0	1	0	6	1	215	0	113	91	19	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	736800	736800	1507984
570	326	11875	0.0	1344	1344	0	1344	0	2	0	7	1	686	328	0	11	11	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1806336	1806336	1806336
571	1936	8540	0.0	925	925	0	925	1	1	0	5	0	252	152	0	51	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	855625	855625	855625
